id,name,default_code,qty_available,list_price,categ_id,uom_id
105253,Goma Flot Presion 1/2 Enna,48646,0,1742.23,All,Units
105254,Goma Flot Presion 1/2 Malvar,48647,0,1024.31,All,Units
105255,Goma Flot Presion 3/4 Malvar,48648,0,874.23,All,Units
105256,Goma Flot. Presion 1 1/2 DB,55330,0,6432.2,All,Units
105257,Goma Flot. Presion 1 1/4 DB,55331,0,5972.75,All,Units
105258,Goma Flot. Presion 1/2 DB,55328,0,399.22,All,Units
105259,Goma Flot. Presion 2 DB,55332,0,7350.77,All,Units
105260,Goma Flot. Presion 3/4 DB,55329,0,571.27,All,Units
105261,Goma Flotante Presion 1/2 Conica,62422,0,280.27,All,Units
105262,Goma Flotante Presion 3/4 Conica,16772,0,411.47,All,Units
18704,Goma Honda Ref Amarillo $ X Metro (Rollo X 10 Mts ),70469,39.55,2739.21,All / Ferretería,Units
18837,Goma Honda Reforz   $ X Unid (Paq X 20),61943,0,570.62,All / Ferretería,Units
188964,Goma Laca 100cc,55320,0,5413.5,All,Units
61445,Goma P/Bidet 1/2 Conica De 1/2,7010,0,573.95,All,Units
61446,Goma P/Bidet 1/2 Conica De 3/4,7011,0,573.95,All,Units
61350,Goma P/Cabe.Italy 3/8-1½ Top-03,6653,0,239.48,All,Units
61546,"Goma P/Flot.A Pres.1/1""A""Top-10",7006,-1.0,1524.77,All,Units
61456,"Goma P/Flot.A Pres.1/2""A""Top-08",7004,-1.0,744.14,All,Units
61489,"Goma P/Flot.A Pres.3/4""A""Top-09",7005,0,1023.94,All,Units
61364,Goma P/Flota.Pvc A/Pres.1/2Y3/4,7009,0,321.15,All,Units
61622,"Goma P/Flotan.A Pres.3/4 ""1""D.B",7008,0,2421.49,All,Units
61519,Goma P/Flotante A Pres.1/2 D.B,7007,0,1474.08,All,Units
18832,Goma P/Honda Reforzada $ Xmetro (Rollo 10 Mtrs),64133,36.5,2832.34,All / Ferretería,Units
61365,Goma P/Ramal Lavato.3/8 Cope-01,7416,0,286.18,All,Units
61344,Goma P/Valv. Canilla 1/2 - 3/8,7810,0,189.85,All,Units
61367,Goma P/Valv. Canilla 3/4,7811,0,322.96,All,Units
61359,Goma P/Valv.Grif.Piazza Conica,7812,0,296.09,All,Units
19755,Goma Para Diafragma Valvula Admision,53863,0,505.72,"All / Agua, gas & sanitarios",Units
16901,Goma Para Velcro P/BO5030,71686,0,56960.52,All / Máquinas,Units
62887,Goma Piston (Capuchon) Delta,7648,0,25532.28,All,Units
61457,Goma Piston Nº 1 Y 2,7002,0,700.59,All,Units
19983,Goma Sint. P/Valvula Canilla 1/2  $ X Unidad,57067,0,102.07,"All / Agua, gas & sanitarios",Units
19756,"Goma Sintetica Para Valvula Canilla 1""",70558,-12.0,310.99,"All / Agua, gas & sanitarios",Units
19757,"Goma Sintetica Para Valvula Canilla 1/2""",57457,-38.0,265.38,"All / Agua, gas & sanitarios",Units
19758,"Goma Sintetica Para Valvula Canilla 3/4""",65547,-4.0,308.59,"All / Agua, gas & sanitarios",Units
19759,"Goma Sintetica Para Valvula Canilla 3/8""",57456,-23.0,132.89,"All / Agua, gas & sanitarios",Units
19760,"Goma Sintetica Transp 1/2"" Para Valvula Canilla",68141,-10.0,65.9,"All / Agua, gas & sanitarios",Units
173626,Goma Termoplastica Siliconada 1x0.75,56126,0,807.23,All,Units
61345,Goma Tope Piston Conico,7003,0,175.76,All,Units
19761,Goma Transferencia Bidet Antiguo,53898,0,300.72,"All / Agua, gas & sanitarios",Units
19762,Goma Transferencia Bidet Moderno,53897,0,340.0,"All / Agua, gas & sanitarios",Units
19763,Goma Transferencia Duchador PH,53896,0,290.86,"All / Agua, gas & sanitarios",Units
19764,Goma Transferencia Lluvia PH Moderno,53895,0,484.99,"All / Agua, gas & sanitarios",Units
61363,Gomap/Ram.Lavat.Con.1/2 Cope-02,7417,-6.0,288.55,All,Units
72626,Gomera C/Empuñadura Y Soporte Antebrazo,51094,0,5605.45,All,Units
124818,Gomera Con Empuñadura EVOL4000,46953,0,7843.53,All,Units
46432,Gorro De Lana Jackard,75448,0,40651.93,All,Units
63632,Gotero Ajust.0-100 L/H Borboton,9490,0,816.41,All,Units
63628,Gotero Ajust.0-80 L/H Borboton,9489,0,519.59,All,Units
17158,Gotero Ajustable 0 A 70 Lt/H 10016-70,63451,0,478.41,All / Jardín y Riego / Riego,Units
17157,Gotero Ajustable 0 a 100 lt/h,65384,0,576.6,All / Jardín y Riego / Riego,Units
47129,Gotero Ajustable 0-100 L/H,53814,0,414.75,All,Units
47141,Gotero Ajustable 0-80 L/H,53827,-1.0,269.59,All,Units
47164,Gotero Autocompensable 4 L/H  Anti,66315,0,590.41,All,Units
17159,Gotero Autocompensado 2lt/h  Eurodrip,65382,0,822.99,All / Jardín y Riego / Riego,Units
47151,Gotero Autocompensado 4,60986,-39.0,590.41,All,Units
63644,Gotero Boton Autocompensado 2L/H,9487,0,964.95,All,Units
63645,Gotero Boton Autocompensado 4L/H,9488,0,964.95,All,Units
63636,Gotero Boton Laberinto 16 L/H,9486,0,742.35,All,Units
63637,Gotero Boton Laberinto 2 L/H,9483,0,742.35,All,Units
63638,Gotero Boton Laberinto 4 L/H,9484,0,742.35,All,Units
63639,Gotero Boton Laberinto 8 L/H,9485,0,742.35,All,Units
47146,Gotero Desarm  Autocompensado 2 L/H,57578,0,829.49,All,Units
47147,Gotero Desarm  Autocompensado 4 L/H,57579,0,829.49,All,Units
47148,Gotero Desarm  Autocompensado 8 L/H,57580,0,829.49,All,Units
47140,Gotero Estaca Laberinto,53826,0,363.33,All,Units
47145,Gotero Tipo Boton De Lab Plat Proyect,57577,0,539.17,All,Units
47142,Gotero Tipo Boton De Laberinto 020,57034,0,539.17,All,Units
47143,Gotero Tipo Boton De Laberinto 040,57035,0,539.17,All,Units
47144,Gotero Tipo Boton De Laberinto 080,57576,0,539.17,All,Units
108140,Grabador Electrico Dremel **,24626,2.0,139305.94,All,Units
17400,Grafito En Polvo RD90 14OZ X 180grs,75674,-2.0,9615.14,All / Automotor / Siliconas Y Revividores,Units
184217,Grafito En Polvo RD90 180gr,64507,-2.0,15010.17,All,Units
40311,Grafito En Polvo X 20 Gr,63465,5.0,3493.63,All,Units
72417,Grafito Lubricante En Polvo X 18 Grs.,1789,0,2452.48,All,Units
50152,Grafito P/Llantas X 240Cc,22917,0,8712.25,All / Pinturería,Units
50189,Grafito P/Llantas X 440Cc,22956,6.0,11749.51,All / Pinturería,Units
108100,Grafito Spray AER X 115gr,42231,0,11707.89,All,Units
140824,Gramil De Madera Stanley Workmaster (47-061)Taiwan,14401,0,171349.16,All,Units
140825,Gramil De Plastico Stanley Thrifty (47-064) Taiwan,14402,0,174678.4,All,Units
94234,Grampa  Nro. 10 Kalop KL06003  $ X Unid  (( Caja X 50)),67358,0,132.25,All,Units
197044,Grampa  Nro. 15 Kalop KL06005  $ X Unid  (( Caja X 20)),77880,2740.0,257.51,All,Units
197046,Grampa  Nro. 16 Kalop KL06006 $ X Unid  (( Caja X 20)),77881,1200.0,269.97,All,Units
130251,"Grampa Cable De Acero 1""",46056,0,7496.39,All,Units
130252,Grampa Cable De Acero 1/2,46052,0,2190.89,All,Units
130253,Grampa Cable De Acero 1/4,40305,0,445.96,All,Units
130254,Grampa Cable De Acero 1/8,34972,3000.0,446.24,All,Units
130255,Grampa Cable De Acero 3/16,40304,2500.0,406.85,All,Units
130256,Grampa Cable De Acero 3/4,46054,0,4280.34,All,Units
130257,Grampa Cable De Acero 3/8,34973,0,1125.38,All,Units
130258,Grampa Cable De Acero 5/16,40306,0,634.21,All,Units
130259,Grampa Cable De Acero 5/8,46053,0,3317.48,All,Units
130260,Grampa Cable De Acero 7/16,48973,0,1154.72,All,Units
130261,Grampa Cable De Acero 7/8,46055,0,6344.11,All,Units
130262,Grampa Cable De Acero 9/16,48983,0,2220.22,All,Units
105263,Grampa Con Tornillo 4 X 30 Cm,16783,0,4572.99,All,Units
72190,"Grampa De Amurar P/Caño Galv. 1.1/4"" X 8Cm",1793,0,549.91,All,Units
72179,"Grampa De Amurar P/Caño Galv. 1/2"" X 8Cm",1790,0,460.11,All,Units
72518,"Grampa De Amurar P/Caño Galv. 3"" X 30Cm",1796,0,3895.56,All,Units
72185,"Grampa De Amurar P/Caño Galv. 3/4"" X 8Cm",1791,0,504.38,All,Units
72579,"Grampa De Amurar P/Caño Galv. 4"" X 30Cm",1797,0,5124.37,All,Units
72592,Grampa De Amurar P/Caño Pvc 110 X 30Cm,1798,0,5260.34,All,Units
93323,"Grampa De Fijacion PVC 1 1/4"" Ajus C/Clip GRA32",55438,0,1111.57,All,Units
93324,"Grampa De Fijacion PVC 1"" Ajust C/Clip GRA25",47456,-5.0,502.8,All,Units
93325,Grampa De Fijacion PVC 3/4 Ajust C/Clip,47454,-114.0,415.72,All,Units
93326,Grampa De Fijacion PVC 40mm Ajust C/Clip GRA040E,68284,0,1249.43,All,Units
94260,"Grampa De Fijacion PVC 5/8"" Ajust C/Clip GRA16",47460,-10.0,404.94,All,Units
93327,Grampa De Fijacion PVC 7/8 Ajust C/Clip GRA22,47455,0,449.84,All,Units
72203,Grampa De Lavatorio Corta,1829,0,774.35,All,Units
72204,Grampa De Lavatorio Larga,1828,0,790.41,All,Units
72229,Grampa De Lavatorio Tipo Ferrum,1830,0,1020.51,All,Units
19157,Grampa Fijacion P/Caño Ø20/Ø22,56838,0,1325.49,All / Electricidad,Units
19158,Grampa Fijacion P/Caño Ø25,56839,0,1693.66,All / Electricidad,Units
19765,Grampa Lavatorio  Corta,67256,0,2075.85,"All / Agua, gas & sanitarios",Units
19766,Grampa Lavatorio  Ferrum,67258,0,3396.36,"All / Agua, gas & sanitarios",Units
19767,Grampa Lavatorio  Larga,67257,-3.0,2716.18,"All / Agua, gas & sanitarios",Units
105264,Grampa Lavatorio Corta V,55871,0,842.04,All,Units
105265,Grampa Lavatorio Ferrum,55872,0,1358.91,All,Units
105266,Grampa Lavatorio Larga,56486,0,1201.42,All,Units
105267,Grampa Lavatorio Tipo Escuadra $xPar,71738,0,3967.36,All,Units
127399,"Grampa Media Omega 1 1/2""",45132,0,1157.64,All / Ferretería,Units
127300,"Grampa Media Omega 1""",45130,0,499.37,All / Ferretería,Units
93328,"Grampa Media Omega 1"" Ho Zinc Plano",66020,0,443.04,All,Units
127413,"Grampa Media Omega 2""",45133,0,1258.48,All / Ferretería,Units
93329,Grampa Media Omega 3/4 Ho Zinc P/Caño,60989,-26.0,282.87,All,Units
127211,"Grampa Media Omega 3/4""",45129,0,266.5,All / Ferretería,Units
93330,Grampa Media Omega 5/8 Ho Zinc P/Caño,56741,-50.0,235.71,All,Units
94022,Grampa Media Omega 7/8 De Hierro Zincada,17528,0,397.63,All,Units
74020,"Grampa Media Omega De  1"" (33Mm)",1801,-11.0,397.17,All,Units
74025,"Grampa Media Omega De  2""  (60Mm)",1804,0,678.66,All,Units
74029,"Grampa Media Omega De  3""  (76Mm)",1806,0,774.94,All,Units
74033,"Grampa Media Omega De  4""  (101Mm)",1807,0,1389.78,All,Units
74024,"Grampa Media Omega De 1.1/2"" (48Mm)",1803,0,629.7,All,Units
74022,"Grampa Media Omega De 1.1/4"" (39Mm)",1802,-4.0,559.7,All,Units
74016,"Grampa Media Omega De 1/2"" (22Mm)",1799,-44.0,258.92,All,Units
74028,"Grampa Media Omega De 2.1/2"" (66Mm)",1805,0,743.27,All,Units
74018,"Grampa Media Omega De 3/4"" (27Mm)",1800,-33.0,321.33,All,Units
127312,Grampa Omega 1,35908,0,527.04,All / Ferretería,Units
127408,Grampa Omega 1 1/2,46989,0,1218.76,All / Ferretería,Units
127392,Grampa Omega 1 1/4,46988,0,1030.62,All / Ferretería,Units
127212,Grampa Omega 1/2,35906,0,266.5,All / Ferretería,Units
127427,Grampa Omega 2,46990,0,1487.17,All / Ferretería,Units
127223,Grampa Omega 3/4,35907,0,286.36,All / Ferretería,Units
74021,"Grampa Omega De  1""  (33Mm)",1810,0,410.02,All,Units
74027,"Grampa Omega De  2""  (60Mm)",1813,0,716.76,All,Units
74031,"Grampa Omega De  3""  (76Mm)",1815,0,818.88,All,Units
74032,"Grampa Omega De  4""  (101Mm)",1816,0,1332.94,All,Units
74034,"Grampa Omega De  6""  (152Mm)",1818,0,1401.41,All,Units
74026,"Grampa Omega De 1.1/2"" (48Mm)",1812,0,680.71,All,Units
74023,"Grampa Omega De 1.1/4"" (39Mm)",1811,0,594.07,All,Units
74017,"Grampa Omega De 1/2"" (22Mm)",1808,-3.0,272.71,All,Units
74030,"Grampa Omega De 2.1/2"" (66Mm)",1814,0,782.92,All,Units
74019,"Grampa Omega De 3/4"" (27Mm)",1809,0,338.21,All,Units
74035,Grampa Omega Para Caño De Pvc 110Mm,1822,0,1552.48,All,Units
127407,"Grampa Omega Reforzada 1""",45136,53.0,1205.34,All / Ferretería,Units
127439,"Grampa Omega Reforzada 1.1/2""",45138,76.0,1620.09,All / Ferretería,Units
127417,"Grampa Omega Reforzada 1.1/4""",45137,69.0,1340.89,All / Ferretería,Units
127306,"Grampa Omega Reforzada 1/2""",45134,0,508.68,All / Ferretería,Units
127468,"Grampa Omega Reforzada 2""",45139,8.0,2063.93,All / Ferretería,Units
114481,"Grampa P/Cable 1/8""",57317,0,367.82,All,Units
44610,Grampa P/Canaleta Rectangular 7x15x10,61474,0,3115.41,All,Units
44609,Grampa P/Canaleta Rectangular 7x15x7,61473,0,2941.35,All,Units
44611,Grampa P/Canaleta Rectangular 7x20x10,61475,0,3452.09,All,Units
44578,"Grampa P/Caño Bajada Pluvial 2"" X 4"" X 2""",49770,0,1140.92,All,Units
44579,"Grampa P/Caño Bajada Pluvial 3"" X 3"" X 3""",49771,0,1650.15,All,Units
44580,"Grampa P/Caño Bajada Pluvial 3"" X 4"" X 3""",49772,0,1732.55,All,Units
44571,"Grampa P/Caño Cobre Media Omega 1/2""",49763,-3.0,196.18,All,Units
44568,"Grampa P/Caño Cobre Media Omega 1/4""",49760,0,167.69,All,Units
44570,"Grampa P/Caño Cobre Media Omega 3/8""",49762,0,179.1,All,Units
44569,"Grampa P/Caño Cobre Media Omega 5/16""",49761,0,166.91,All,Units
44552,"Grampa P/Caño Hierro Omega 1""",49744,493.0,463.88,All,Units
44550,"Grampa P/Caño Hierro Omega 1/2""",49742,995.0,290.99,All,Units
44554,"Grampa P/Caño Hierro Omega 11/2""",49746,75.0,718.26,All,Units
44553,"Grampa P/Caño Hierro Omega 11/4""",49745,100.0,621.25,All,Units
44627,"Grampa P/Caño Hierro Omega 2 1/2""",73707,0,1008.08,All,Units
44555,"Grampa P/Caño Hierro Omega 2""",49747,89.0,858.54,All,Units
44556,"Grampa P/Caño Hierro Omega 3""",49748,-13.0,958.33,All,Units
44551,"Grampa P/Caño Hierro Omega 3/4""",49743,959.0,361.34,All,Units
44557,"Grampa P/Caño Hierro Omega 4""",49749,25.0,1196.88,All,Units
44558,"Grampa P/Caño Hierro Omega 5""",49750,0,2671.63,All,Units
44559,"Grampa P/Caño Hierro Omega 6""",49751,0,4214.18,All,Units
44581,"Grampa P/Caño Media Omega 1/2""",52749,0,282.76,All,Units
44582,"Grampa P/Caño Media Omega 3/4""",52750,0,331.5,All,Units
44577,Grampa P/Chapa Fibrocemento 1/2 X 1/8,49769,0,1457.9,All,Units
120060,Grampa P/Marcos Reforzada,75558,0,1732.78,All / Herrajes y cerrajeria,Units
114482,Grampa Para Cable 3/16,57304,0,429.27,All,Units
191437,Grampa Para Cable Chato N°10 Blca $ X Unidad (Caja X 50),76438,5700.0,96.12,All,Units
191436,Grampa Para Cable Chato N°12 Bca $ X Unid (CajaX 20),76439,3100.0,199.03,All,Units
191438,Grampa Para Cable Chato N°6 Nga $ X Unid (CajaX 50),76440,-18.0,88.08,All,Units
191439,Grampa Para Cable Chato Nº8 Blanca $ X Unidad (Caja X 100),76437,-43.0,66.69,All,Units
44598,Grampa Para Canaleta 1/2 Caña 13cm,57510,10.0,1931.97,All,Units
44575,Grampa Para Canaleta 1/2 Caña 15cm,49767,15.0,2176.81,All,Units
44576,Grampa Para Canaleta 1/2 Caña 18cm,49768,0,2439.23,All,Units
44572,"Grampa Para Caño Tipo Barral 3"" 300 Galv",49764,0,7515.79,All,Units
44573,"Grampa Para Caño Tipo Barral 4"" 300 Galv",49765,0,8211.7,All,Units
120006,Grampa Para Marco S 09,63367,0,509.53,All / Herrajes y cerrajeria,Units
179011,Grampa Plastica Para Tubo Led,72164,0,374.88,All,Units
190079,Grampa Prensa Cable 1/2,21015,0,3752.14,All,Units
190080,Grampa Prensa Cable 1/4,21011,0,1032.84,All,Units
190081,Grampa Prensa Cable 1/8,21009,0,937.3,All,Units
190082,Grampa Prensa Cable 3/16,21010,0,706.89,All,Units
190083,Grampa Prensa Cable 3/8,21012,0,1955.97,All,Units
190084,Grampa Prensa Cable 5/32,21127,0,185.87,All,Units
190085,Grampa Prensa Cable 5/8,21016,0,6304.45,All,Units
190086,Grampa Prensa Cable 7/16,21013,0,2283.16,All,Units
190087,Grampa Prensa Cable 9/16,21014,0,3799.18,All,Units
72404,Grampa Prensacable Galvanizada 1/2,1849,0,1737.14,All,Units
72194,"Grampa Prensacable Galvanizada 1/4""",1845,152.0,395.83,All,Units
72165,"Grampa Prensacable Galvanizada 1/8""",1843,33.0,295.82,All,Units
72182,Grampa Prensacable Galvanizada 3/16,1844,101.0,353.48,All,Units
72536,"Grampa Prensacable Galvanizada 3/4""",1852,0,3976.08,All,Units
72325,"Grampa Prensacable Galvanizada 3/8""",1847,-8.0,1090.63,All,Units
72224,Grampa Prensacable Galvanizada 5/16,1846,-16.0,598.51,All,Units
72490,"Grampa Prensacable Galvanizada 5/8""",1851,0,3097.73,All,Units
72261,Grampa Prensacable Galvanizada 7/16,1848,0,1159.8,All,Units
72447,Grampa Prensacable Galvanizada 9/16,1850,0,2541.69,All,Units
94047,Grampa Rapida Abierta 20Mm Ga 20,19283,0,220.32,All,Units
94048,Grampa Rapida Abierta 25Mm Ga 25,19284,-20.0,320.42,All,Units
94049,Grampa Rapida Abierta 32Mm Ga 32 Polivinil,52446,0,861.29,All,Units
94050,Grampa Rapida Abierta 40Ø  GA 40 Polivinil,63805,0,852.06,All,Units
93331,Grampa Tipo Olmar P/Caño BM 16 5/8,67097,0,1805.15,All,Units
93332,Grampa Tipo Olmar P/Caño BM 19 3/4,67098,0,1805.15,All,Units
93333,Grampa Tipo Olmar P/Caño BM 23 7/8,67099,0,1893.96,All,Units
93334,Grampa Tipo Olmar P/Caño Bm26 1,49176,0,2038.69,All,Units
93335,Grampa Tipo Olmar P/Caño Bm32  1 1/4,49177,0,2233.12,All,Units
93336,Grampa Tipo Olmar P/Caño Bm40  1 1/2,49178,0,2476.89,All,Units
93337,Grampa Tipo Olmar P/Caño Bm52  2,49179,0,3204.7,All,Units
171942,Grampa Tipo Omega P/Caño De 100Mm,25862,0,2421.8,All,Units
171943,Grampa Tipo Omega P/Caño De 125Mm,25863,0,5403.45,All,Units
171944,Grampa Tipo Omega P/Caño De 150Mm,25864,0,7514.23,All,Units
172159,Grampa Tipo Omega P/Caño De 75Mm,33874,0,1837.09,All,Units
195367,Grampa U   9X38,18789,342.5,16334.83,All,kg
184981,Grampa U 10X25,18790,-1.0,16947.39,All,Units
50004,Grampa U 12.3 X 14mm (5000pz),69613,3.0,11942.23,All / Ferretería,Units
184982,Grampa U 12X16,18788,0,18763.18,All,Units
184983,Grampa U 14X20,31738,0,18218.45,All,Units
50005,Grampa U 5.7 X 25mm (5000 Pz) -9025,69620,0,26951.72,All / Ferretería,Units
184984,Grampa U 8X32 Mm,71108,0,19724.05,All,Units
184985,Grampa U 9X32,31737,16.92,16334.83,All,Units
127418,"Grampa U Bolt 1/4"" - 1 1/2"" $ X UNid  (Cj X 50 Unid)",67425,0,1359.36,All / Ferretería,Units
127416,"Grampa U Bolt 1/4"" - 1 1/4""   $ X Unid   (Cj X 50 Unid)",67424,0,1285.31,All / Ferretería,Units
127441,"Grampa U Bolt 1/4"" - 2 1/2""  $ X UNid  (Cj X 50 Unid)",67427,0,1623.97,All / Ferretería,Units
127429,"Grampa U Bolt 1/4"" - 2""  $ X UNid  (Cj X 50 Unid)",67426,-1.0,738.41,All / Ferretería,Units
127466,"Grampa U Bolt 1/4"" - 3 1/2"" $ X UNid  (Cj X 50 Unid)",67429,0,1989.85,All / Ferretería,Units
127460,"Grampa U Bolt 1/4"" - 3"" $ X UNid  (Cj X 50 Unid)",67428,0,1883.12,All / Ferretería,Units
115654,Grampa U S/T 1/4  X 3,46519,0,1463.47,All,Units
114483,Grampa U S/T 5/16 X 3,46518,0,2263.22,All,Units
109455,Grampa sujeta cable 6 Blanco,21124,1200.0,235.7,All,Units
109450,Grampa sujeta cable MX 10 Blancas,43519,615.0,345.77,All,Units
109454,Grampa sujeta cable Ma 5 Blanco,44794,5900.0,206.45,All,Units
109451,Grampa sujeta cable Ma 5 Gris,40510,1290.0,204.27,All,Units
109452,Grampa sujeta cable Ma 6 Gris,18521,1290.0,233.16,All,Units
109456,Grampa sujeta cable Ma 8 Blanco,20831,1170.0,273.09,All,Units
109453,Grampa sujeta cable Ma 8 Gris,20830,850.0,267.62,All,Units
109447,Grampa sujeta cable Mx 10 Negro,34248,586.0,343.88,All,Units
109448,Grampa sujeta cable Mx 6 Blanca,21241,2800.0,266.04,All,Units
109444,Grampa sujeta cable Mx 6 Negro,21239,1751.0,317.14,All,Units
109445,Grampa sujeta cable Mx 7 Negro,71754,150.0,265.75,All,Units
109449,Grampa sujeta cable Mx 8 Blanca,21242,1583.0,273.09,All,Units
107545,Grampa sujeta cable Mx 8 N,17557,1150.0,377.34,All,Units
109446,Grampa sujeta cable Mx 8 Negro,21240,170.0,304.89,All,Units
140770,Grampadora Manual Stanley Tr45,14404,5.0,104103.35,All,Units
140787,Grampadora Stanley         Tr110,14408,1.0,165406.37,All,Units
139717,Grampadora Stanley         Tr40,14403,0,96735.41,All,Units
140777,Grampadora Stanley    Tr250,14410,0,237388.77,All,Units
140851,Grampadora Stanley  B8Hc-Blk-Cs,14424,0,174678.4,All,Units
140786,Grampadora Stanley Tr 150,14409,2.0,172484.57,All,Units
42531,Grampas 10mm (Corona 12.8mm) Caja X 10.000 U,65401,8.0,22903.45,All,Units
42202,Grampas 10mm X 1000unid P/Pesada,59565,18.0,6853.19,All,Units
42798,Grampas 12mm (Corona 12.8mm) Caja X 10.000 U,74338,0,25561.89,All,Units
41937,Grampas 12mm X1000unid P/Pesada,58356,5.0,7300.24,All,Units
42154,Grampas 6mm X 100 Unid (P/Liviana),58858,7.0,4767.79,All,Units
41566,Grampas 8mm X 1000 U,41538,22.0,5065.82,All,Units
41936,Grampas 8mm X1000unid P/Pesada,58355,5.0,5959.06,All,Units
41934,Grampas Clavo 10mm X500unid P/Eng. Triple,58353,5.0,7527.35,All,Units
42795,Grampas Clavo 14mm X500unid P/Eng. Triple,74335,8.0,9140.27,All,Units
73283,Grampas Cobreadas P/Tapiceros No. 9,1842,0,32792.13,All,Units
73272,Grampas Lomo Cuadrado 12 X 16Mm.,1827,0,31086.88,All,Units
73273,Grampas Lomo Cuadrado 14 X 18Mm,1826,0,31086.88,All,Units
21087,Grampas P12 - 12mm X 1000unid,63325,0,18788.98,All / Ferretería,Units
21088,Grampas P8 - 8mm X 1000unid,63326,0,15879.54,All / Ferretería,Units
179018,Grampas Para Cable Chato N°15,76114,0,256.19,All,Units
179017,Grampas Para Cable Chato N°5 $ X Unid (Estuche X 100),76113,3100.0,59.07,All,Units
73217,"Grampas Para Cerco Ø 2,5Mm - 12 X 19Mm.",1825,0,26122.52,All,Units
73218,"Grampas Para Cerco Ø 2,6Mm - 12 X 25Mm.",1824,0,26122.52,All,Units
73219,"Grampas Para Cerco Ø 3,9Mm -  8 X 38Mm.",1823,0,26122.52,All,Units
72422,Grampas Para Engrampadora  8Mm (X 1000 Unid.) Caja,1514,0,1934.03,All,Units
72462,Grampas Para Engrampadora 10Mm (X 1000 Unid.),1515,0,2402.12,All,Units
72483,Grampas Para Engrampadora 12Mm (X 1000 Unid.),1516,0,2631.54,All,Units
39655,Grampas Para Piletas Encastrables $ X Unidad,75620,0,5049.71,All,Units
21089,Grampas S 6 6mm X 1000U,56272,-1.0,10089.89,All / Ferretería,Units
21090,Grampas S 8 8mm X 1000U,56273,-2.0,13156.97,All / Ferretería,Units
41935,Grampas U 12mm X500unid P/Eng. Triple,58354,0,13499.8,All,Units
20762,Grapa  40-50-63 Rapiclak,45518,0,948.58,"All / Agua, gas & sanitarios / Awaduct",Units
63661,Grapa Alum.P/Pileta Acero Inox,7061,0,1623.57,All,Units
63695,Grapa Caño P/Amurar 1 1/2,7047,0,3788.38,All,Units
63689,Grapa Caño P/Amurar 1 1/4,7046,0,3213.59,All,Units
63685,Grapa Caño P/Amurar 1/1,7045,0,3030.7,All,Units
63676,Grapa Caño P/Amurar 1/2,7043,0,2560.42,All,Units
63720,Grapa Caño P/Amurar 2 1/2 X 20Cm,7049,0,6792.95,All,Units
63711,Grapa Caño P/Amurar 2/2 X 20Cm.,7048,0,5591.13,All,Units
63723,Grapa Caño P/Amurar 3/3 X 30Cm.,7050,0,7106.48,All,Units
63683,Grapa Caño P/Amurar 3/4,7044,0,2978.29,All,Units
63724,Grapa Caño P/Amurar 4/4 X 30Cm,7051,0,7263.24,All,Units
63733,Grapa Caño P/Amurar 5/5 X 30Cm,7052,0,8308.31,All,Units
63738,Grapa Caño P/Amurar 6/6 X 30Cm.,7053,0,9050.32,All,Units
63658,Grapa Caño Pvc P/Amurar  40 Mm,7039,0,3056.84,All,Units
63663,Grapa Caño Pvc P/Amurar  50 Mm,7040,0,3605.5,All,Units
63684,Grapa Caño Pvc P/Amurar  63 Mm,7041,0,5329.86,All,Units
63725,Grapa Caño Pvc P/Amurar 110 Mm,7042,0,7420.0,All,Units
44631,Grapa Fija A 90° Para Alambrados,74931,0,1199.86,All,Units
44630,Grapa Fija Recta Para Alambrados,74930,0,1234.64,All,Units
20763,Grapa Fija Y Desl 110 Rapiclak,45519,0,1556.83,"All / Agua, gas & sanitarios / Awaduct",Units
20764,Grapa Fija Y Deslizante 160,51638,0,2666.37,"All / Agua, gas & sanitarios / Awaduct",Units
20765,Grapa Fija Y Deslizante Arandela 1/4,51634,0,76.81,"All / Agua, gas & sanitarios / Awaduct",Units
20766,Grapa Fija Y Deslizante Arandela 3/16,51633,0,69.77,"All / Agua, gas & sanitarios / Awaduct",Units
20767,Grapa Fija Y Deslizante Broca 1/4,51636,0,1984.4,"All / Agua, gas & sanitarios / Awaduct",Units
20768,Grapa Fija Y Deslizante Broca 3/16,51635,0,1736.29,"All / Agua, gas & sanitarios / Awaduct",Units
20769,Grapa Fija Y Deslizante Tuerca 1/4,51632,0,186.29,"All / Agua, gas & sanitarios / Awaduct",Units
20770,Grapa Fija Y Deslizante Tuerca 3/16,51631,0,139.92,"All / Agua, gas & sanitarios / Awaduct",Units
20771,Grapa Fija Y Deslizante Varilla 1/4,51630,0,3809.16,"All / Agua, gas & sanitarios / Awaduct",Units
20772,Grapa Fija Y Deslizante Varilla 3/16,51629,0,2807.81,"All / Agua, gas & sanitarios / Awaduct",Units
63758,"Grapa Lavat.""L"" C/Torytarugo Par",7017,0,9093.34,All,Units
63654,Grapa Lavatorio Chica,7014,0,1486.09,All,Units
63673,Grapa Lavatorio Ferrum,7016,0,2306.33,All,Units
63666,Grapa Lavatorio Grande,7015,0,2052.67,All,Units
63656,Grapa Omega 1 1/2,7023,0,1607.28,All,Units
63648,Grapa Omega 1 1/4,7022,0,1280.56,All,Units
63641,Grapa Omega 1/1,7021,0,844.87,All,Units
63633,Grapa Omega 1/2,7019,0,596.97,All,Units
